"","age.resp","books.per.year"
"12359",52,35
"12360",29,8
"12361",37,20
"12362",58,55
"12363",61,100
"12364",51,40
"12365",24,18
"12366",52,30
"12367",38,24
"12368",48,12
"12369",32,12
"12370",64,25
"12371",76,15
"12372",50,30
"12373",67,24
"12374",72,50
"12375",45,20
"12376",70,30
"12377",61,15
"12378",22,8
"12379",45,15
"12380",42,10
"12381",45,12
"12382",32,20
"12383",48,30
"12384",57,80
"12385",72,20
"12386",21,25
"12387",78,15
"12388",40,50
"12389",60,250
"12390",41,60
"12391",70,25
"12392",38,70
"12393",33,30
"12394",49,70
"12395",36,25
"12396",41,5
"12397",48,20
"12398",17,12
"12399",55,40
"12400",65,30
"12401",59,5
"12402",66,25
"12403",38,12
"12404",51,8
"12405",58,35
"12406",56,40
"12407",65,15
"12408",56,40
"12409",57,70
"12410",61,65
"12411",66,50
"12412",37,40
"12413",30,25
"12414",57,20
"12415",62,25
"12416",59,12
"12417",21,6
"12418",67,100
"12419",25,40
"12420",23,8
"12421",46,35
"12422",25,60
"12423",63,40
"12424",66,10
"12425",55,30
"12426",70,45
"12427",68,60
"12428",69,5
"12429",80,30
"12430",56,20
"12431",40,25
"12432",46,20
"12433",65,75
"12434",51,8
"12435",56,50
"12436",58,10
"12437",61,15
"12438",55,60
"12439",62,20
"12440",58,8
"12441",57,30
"12442",62,15
"12443",54,15
"12444",61,30
"12445",58,80
"12446",37,7
"12447",34,6
"12448",98,20
"12449",54,40
"12450",62,40
"12451",65,5
"12452",35,60
"12453",33,20
"12454",62,45
"12455",88,30
"12456",30,15
"12457",55,20
"12458",45,100
"12459",62,30
"12460",55,10
"12461",66,30
"12462",54,30
"12463",40,30
"12464",47,20
"12465",62,40
"12466",51,6
"12467",30,12
"12468",50,40
"12469",55,15
"12470",54,50
"12471",42,3
"12472",33,20
"12473",51,40
"12474",64,30
"12475",22,14
"12476",75,25
"12477",27,40
"12478",66,100
"12479",31,30
"12480",26,20
"12481",54,15
"12482",65,70
"12483",53,65
"12484",63,30
"12485",50,55
"12486",59,5
"12487",79,40
"12488",62,30
"12489",65,1
"12490",20,100
"12491",62,120
"12492",64,20
"12493",65,10
"12494",60,70
"12495",24,120
"12496",69,60
"12497",78,15
"12498",73,30
"12499",76,25
"12500",33,80
"12501",62,15
"12502",45,50
"12503",59,40
"12504",54,24
"12505",56,50
"12506",39,10
"12507",60,25
"12508",55,24
"12509",63,15
"12510",58,200
"12511",46,20
"12512",39,70
"12513",26,15
"12514",55,50
"12515",31,20
"12516",75,100
"12518",68,25
"12519",40,80
"12520",62,40
"12521",34,52
"12522",31,40
"12523",93,8
"12524",47,12
"12525",74,25
"12526",55,13
"12527",58,10
"12528",58,12
"12529",49,15
"12530",70,25
"12531",65,6
"12532",39,50
"12533",54,30
"12534",44,18
"12535",45,120
"12536",24,40
"12537",53,100
"12538",42,10
"12539",65,9
"12540",56,25
"12541",53,30
"12542",80,15
"12543",56,20
"12544",19,12
"12545",57,15
"12546",32,80
"12547",26,60
"12548",39,12
"12549",29,50
"12550",53,45
"12551",53,24
"12552",59,50
"12553",19,4
"12554",75,55
"12555",47,20
"12556",44,15
"12557",59,45
"12558",58,20
"12559",66,100
"12560",30,52
"12561",17,12
"12562",53,25
"12563",25,200
"12564",23,15
"12565",76,10
"12566",61,12
"12567",33,25
"12568",32,120
"12569",56,15
"12570",27,12
"12571",26,15
"12572",38,50
"12573",45,8
"12574",22,20
"12575",51,30
"12576",59,20
"12577",49,5
"12578",71,20
"12579",67,75
"12580",68,30
"12581",55,20
"12582",59,50
"12583",57,25
"12584",43,10
"12585",51,20
"12586",53,15
"12587",81,4
"12588",56,30
"12589",53,80
"12590",59,20
"12591",28,15
"12592",54,10
"12593",37,20
"12594",21,30
"12595",56,25
"12596",53,40
"12597",66,12
"12598",57,93
"12599",45,12
"12600",61,25
"12601",60,30
"12602",57,100
"12603",46,90
"12604",59,24
"12605",56,12
"12606",37,25
"12607",38,20
"12608",54,50
"12609",52,70
"12610",63,22
"12611",69,25
"12612",67,50
"12613",72,10
"12614",64,15
"12615",66,40
"12616",58,8
"12617",50,70
"12618",61,30
"12619",56,20
"12620",60,52
"12621",43,14
"12622",37,12
"12623",58,10
"12624",48,20
"12625",55,10
"12626",54,30
"12627",59,100
"12628",43,100
"12629",25,12
"12630",16,25
"12631",73,20
"12632",58,50
"12633",53,15
"12634",50,50
"12635",32,10
"12636",63,15
"12637",35,30
"12638",70,20
"12639",25,40
"12640",64,25
"12641",33,100
"12642",47,30
"12643",88,15
"12644",18,25
"12645",59,50
"12646",65,20
"12647",54,55
"12648",63,15
"12649",19,77
"12650",49,35
"12651",53,40
"12652",54,104
"12653",48,50
"12654",64,45
"12655",27,10
"12656",65,200
"12657",21,6
"12658",59,30
"12659",52,36
"12660",42,25
"12661",43,20
"12662",19,98
"12663",62,104
"12664",49,15
"12665",60,5
"12666",66,300
"12667",59,30
"12668",74,45
"12669",37,50
"12670",23,35
"12671",65,40
"12672",71,5
"12673",65,30
"12674",67,60
"12675",60,5
"12676",68,20
"12677",62,25
"12678",44,100
"12679",64,30
"12680",26,30
"12681",53,60
"12682",22,40
"12683",27,30
"12684",71,15
"12685",16,55
"12686",39,20
"12687",70,80
"12688",44,20
"12689",68,35
"12690",23,35
"12691",36,40
"12692",45,52
"12693",26,20
"12694",75,15
"12695",51,52
"12696",34,80
"12697",56,100
"12698",53,60
"12699",64,20
"12700",16,20
"12701",47,15
"12702",25,50
"12703",50,50
"12704",39,20
"12705",58,45
"12706",42,70
"12707",30,12
"12708",69,25
"12709",60,8
"12710",59,25
"12711",74,15
"12712",49,45
"12713",27,4
"12714",20,90
"12715",64,50
"12716",57,40
"12717",49,15
"12718",23,10
"12719",45,10
"12720",19,30
"12721",16,7
"12722",70,15
"12723",73,15
"12724",63,20
"12725",60,150
"12726",49,5
"12727",65,40
"12728",57,25
"12729",77,20
"12730",53,50
"12731",43,12
"12732",54,25
"12733",22,100
"12734",55,20
"12735",64,100
"12736",55,50
"12737",36,40
"12738",39,52
"12739",69,50
"12740",65,25
"12741",52,25
"12742",52,40
"12743",66,10
"12744",51,25
"12745",49,20
"12746",31,40
"12747",28,50
"12748",19,20
"12749",33,25
"12750",52,100
"12751",49,16
"12752",48,75
"12753",65,60
"12754",71,80
"12755",26,10
"12756",49,25
"12757",75,20
"12758",57,180
"12759",63,50
"12760",67,20
"12761",53,30
"12762",45,30
"12763",62,50
"12764",68,85
"12765",26,24
"12766",65,10
"12767",58,25
"12768",56,15
"12769",54,15
"12770",67,30
"12771",37,10
"12772",30,30
"12773",60,18
"12774",62,5
"12775",59,15
"12776",57,50
"12777",60,25
"12778",70,20
"12779",41,6
"12780",51,20
"12781",53,50
"12782",54,12
"12783",56,30
"12784",56,12
"12785",62,8
"12786",46,7
"12787",66,40
"12788",75,6
"12789",65,7
"12790",59,75
"12791",58,10
"12792",39,50
"12793",69,25
"12794",63,10
"12795",58,70
"12796",57,6
"12797",65,208
"12798",48,140
"12799",39,1
"12800",58,20
"12801",61,12
"12802",54,12
"12803",60,50
"12804",25,15
"12805",64,50
"12806",78,12
"12807",21,150
"12808",62,8
"12809",56,15
"12810",41,20
"12811",34,20
"12812",51,50
"12813",62,10
"12814",33,25
"12815",48,50
"12816",66,25
"12817",44,28
"12818",42,7
"12819",32,12
"12820",59,30
"12821",65,30
"12822",63,20
"12823",41,40
"12824",55,25
"12825",43,30
"12826",41,35
"12827",30,20
"12828",70,15
"12829",55,8
"12830",22,100
"12831",25,70
"12832",57,12
"12833",55,20
"12834",31,10
"12835",50,25
"12836",25,40
"12837",73,100
"12838",62,80
"12839",55,15
"12840",48,12
"12841",60,52
"12842",56,90
"12843",59,20
"12844",48,12
"12845",55,30
"12846",51,35
"12847",81,20
"12848",58,100
"12849",45,20
"12850",40,7
"12851",65,5
"12852",45,50
"12853",65,10
"12854",26,12
"12855",45,20
"12856",66,30
"12857",31,2
"12858",57,70
"12859",58,15
"12860",56,30
"12861",28,25
"12862",22,7
"12863",66,10
"12864",63,12
"12865",54,30
"12866",53,30
"12867",24,3
"12868",60,60
"12869",89,25
"12870",48,25
"12871",64,40
"12872",69,7
"12873",64,120
"12874",40,17
"12875",54,30
"12876",67,50
"12877",17,150
"12878",41,20
"12879",42,40
"12880",67,25
"12881",70,25
"12882",70,7
"12883",66,40
"12884",65,30
"12885",42,25
"12886",43,30
"12887",58,40
"12888",65,35
"12889",29,20
"12890",26,15
"12891",68,70
"12892",62,30
"12893",28,25
"12894",55,50
"12895",58,75
"12896",63,20
"12897",65,15
"12898",64,12
"12899",50,50
"12900",51,80
"12901",62,30
"12902",54,7
"12903",58,20
"12904",69,12
"12905",53,15
"12906",65,6
"12907",67,100
"12908",70,26
"12909",66,52
"12910",63,15
"12911",64,60
"12912",40,20
"12913",45,40
"12914",66,100
"12915",55,12
"12916",57,30
"12917",60,15
"12918",38,50
"12919",42,25
"12920",41,15
"12921",35,8
"12922",69,20
"12923",61,6
"12924",63,4
"12925",34,20
"12926",58,30
"12927",26,24
"12928",49,30
"12929",50,50
"12930",47,10
"12931",69,15
"12932",69,35
"12933",40,20
"12934",31,10
"12935",30,25
"12936",58,20
"12937",55,10
"12938",68,120
"12939",66,65
"12940",62,35
"12941",55,50
"12942",73,10
"12943",64,10
"12944",24,65
"12945",38,20
"12946",25,10
"12947",76,100
"12948",17,5
"12949",36,30
"12950",67,40
"12951",69,50
"12952",57,10
"12953",34,25
"12954",59,40
"12955",55,40
"12956",51,25
"12957",33,75
"12958",53,25
"12959",30,50
"12960",29,12
"12961",55,20
"12962",57,85
"12963",44,50
"12964",62,25
"12965",28,20
"12966",53,2
"12967",36,75
"12968",42,200
"12969",56,60
"12970",46,30
"12971",33,40
"12972",61,20
"12973",44,25
"12974",25,50
"12975",52,12
"12976",58,100
"12977",60,50
"12978",41,40
"12979",61,40
"12980",47,6
"12981",51,30
"12982",48,40
"12983",50,50
"12984",57,20
"12985",41,60
"12986",37,20
"12987",67,50
"12988",66,10
"12989",33,2
"12990",66,18
"12991",65,10
"12992",17,50
"12993",70,50
"12994",71,100
"12995",55,35
"12996",22,12
"12997",58,30
"12998",32,20
"12999",50,20
"13000",62,6
"13001",58,10
"13002",61,30
"13003",48,20
"13004",65,15
"13005",57,35
"13006",64,35
"13007",20,30
"13008",51,100
"13009",37,250
"13010",35,10
"13011",70,35
"13012",52,50
"13013",42,20
"13014",44,50
"13015",72,35
"13016",48,12
"13017",25,6
"13018",63,30
"13019",64,300
"13020",22,12
"13021",43,50
"13022",44,20
"13023",53,7
"13024",69,50
"13025",46,20
"13026",53,12
"13027",50,50
"13028",64,25
"13029",53,15
"13030",60,30
"13031",57,20
"13032",68,10
"13033",47,30
"13034",75,5
"13035",25,80
"13036",47,10
"13037",29,20
"13038",49,25
"13039",57,15
"13040",56,20
"13041",24,5
"13042",66,25
"13043",61,12
"13044",48,30
"13045",65,20
"13046",56,50
"13047",22,52
"13048",56,30
"13049",42,24
"13050",33,10
"13051",41,150
"13052",56,2
"13053",62,60
"13054",75,30
"13055",74,25
"13056",58,45
"13057",65,50
"13058",25,100
"13059",65,100
"13060",71,40
"13061",56,12
"13062",34,12
"13063",19,75
"13064",64,80
"13065",28,18
"13066",59,30
"13067",31,40
"13068",56,40
"13069",58,24
"13070",78,50
"13071",75,20
"13072",26,60
"13073",28,3
"13074",64,20
"13075",40,25
"13076",43,70
"13077",44,45
"13078",56,30
"13079",56,30
"13080",53,35
"13081",63,25
"13082",66,50
"13083",61,25
"13084",50,160
"13085",63,15
"13086",55,40
"13087",64,50
"13088",45,50
"13089",47,12
"13090",61,10
"13091",21,50
"13092",55,25
"13093",52,20
"13094",59,25
"13095",82,25
"13096",52,125
"13097",38,20
"13098",31,25
"13099",56,15
"13100",63,12
"13101",41,35
"13102",47,30
"13103",55,9
"13104",29,12
"13105",68,40
"13106",28,40
"13107",60,12
"13108",65,40
"13109",55,50
"13110",19,20
"13111",31,20
"13112",19,20
"13113",27,20
"13114",28,60
"13115",54,60
"13116",69,10
"13117",52,8
"13118",66,15
"13119",65,20
"13120",41,25
"13121",25,30
"13122",61,70
"13123",21,20
"13124",29,30
"13125",72,20
"13126",20,6
"13127",30,6
"13128",45,30
"13129",66,60
"13130",52,20
"13131",60,25
"13132",59,30
"13133",59,45
"13134",52,35
"13135",68,12
"13136",46,3
"13137",57,50
"13138",59,80
"13139",23,5
"13140",23,12
"13141",21,300
"13143",27,6
"13144",28,5
"13145",39,10
"13146",42,15
"13147",18,1
"13148",51,5
"13149",36,15
"13150",39,2
"13151",67,75
"13152",47,6
"13153",36,4
"13154",33,2
"13155",31,12
"13156",40,25
"13157",67,40
"13158",54,20
"13159",62,12
"13160",51,10
"13161",25,6
"13162",32,5
"13163",25,3
"13164",56,50
"13165",60,4
"13166",27,3
"13167",36,10
"13168",31,15
"13169",41,4
"13170",27,5
"13171",23,60
"13172",55,10
"13173",26,8
"13174",20,40
"13176",22,20
"13178",22,20
"13179",22,4
"13180",35,16
"13181",60,3
"13182",22,10
"13183",23,2
"13184",33,2
"13185",53,3
"13186",41,2
"13187",29,6
"13188",52,10
"13189",32,3
"13190",33,5
"13191",18,20
"13192",27,4
"13193",65,40
"13194",21,30
"13196",28,150
"13197",47,10
"13198",33,10
"13199",34,5
"13200",69,10
"13201",34,8
"13202",34,3
"13204",21,2
"13205",51,200
"13206",20,30
"13207",38,250
"13208",43,20
"13209",53,7
"13211",33,8
"13212",20,10
"13213",42,5
"13214",37,10
"13215",29,10
"13216",33,3
"13217",21,3
"13218",52,12
"13219",44,2
"13220",29,3
"13221",63,3
"13222",44,20
"13223",44,10
"13224",60,6
"13225",30,12
"13226",37,2
"13227",41,5
"13228",47,3
"13229",50,6
"13230",46,10
"13231",63,4
"13233",32,12
"13235",43,5
"13236",46,2
"13237",58,100
"13238",50,2
"13239",46,20
"13240",53,50
"13241",29,25
"13242",50,60
"13243",40,20
"13244",62,12
"13245",67,35
"13246",57,80
"13248",47,15
"13249",44,15
"13250",46,20
"13251",35,20
"13252",48,12
"13253",60,6
"13254",52,40
"13255",39,10
"13256",36,12
"13257",36,75
"13258",38,5
"13259",39,2
"13260",32,5
"13261",29,3
"13262",35,10
"13263",45,5
"13264",41,10
"13265",47,6
"13267",49,10
"13268",37,30
"13269",29,6
"13270",78,250
"13271",26,2
"13272",35,18
"13273",29,25
"13274",74,1
"13275",35,75
"13276",66,60
"13277",28,25
"13278",68,35
"13279",24,30
"13280",25,10
"13281",37,5
"13282",53,40
"13283",48,4
"13284",36,12
"13285",27,3
"13286",26,7
"13287",44,50
"13288",26,1
"13289",47,15
"13290",53,10
"13291",78,5
"13292",54,40
"13293",40,2
"13294",72,5
"13295",62,3
"13296",42,15
"13297",43,10
"13298",57,5
"13299",24,6
"13300",59,30
"13301",61,7
"13302",60,2
"13303",28,2
"13304",39,3
"13305",44,5
"13306",51,3
"13307",29,10
"13308",35,5
"13309",59,25
"13311",42,3
"13312",24,10
"13313",50,3
"13314",54,4
"13315",45,20
"13316",44,3
"13317",59,25
"13318",71,20
"13319",47,3
"13320",49,8
"13321",39,50
"13322",44,15
"13323",51,10
"13324",33,50
"13325",40,15
"13326",42,5
"13328",54,5
"13329",54,20
"13330",61,1
"13331",43,5
"13332",81,3
"13333",31,25
"13334",59,12
"13335",26,5
"13336",29,20
"13337",41,75
"13338",22,5
"13339",49,2
"13340",22,5
"13341",46,4
"13342",61,7
"13343",24,6
"13344",42,5
"13345",51,10
"13346",22,4
"13347",24,5
"13348",24,5
"13349",22,20
"13350",44,2
"13351",32,30
"13352",23,20
"13353",27,5
"13354",21,10
"13355",83,60
"13356",23,20
"13357",24,15
"13358",40,7
"13359",35,10
"13360",46,8
"13361",40,12
"13362",34,4
"13363",39,10
"13364",21,3
"13365",23,15
"13366",21,75
"13367",29,25
"13368",46,15
"13370",30,5
"13371",30,12
"13372",78,3
"13373",24,2
"13374",60,3
"13375",64,52
"13376",58,52
"13377",40,15
"13378",22,10
"13379",39,5
"13380",51,8
"13381",57,12
"13382",38,10
"13384",30,5
"13385",37,10
"13386",63,6
"13387",27,3
"13388",29,10
"13389",57,15
"13390",26,12
"13391",24,50
"13392",50,8
"13393",26,5
"13394",26,5
"13395",68,5
"13396",58,10
"13397",49,6
"13398",24,6
"13399",39,3
"13400",24,4
"13401",23,8
"13402",63,5
"13403",24,13
"13404",68,15
"13405",30,12
"13406",42,6
"13407",61,12
"13408",23,4
"13409",65,2
"13410",24,30
"13411",42,4
"13412",38,8
"13413",24,8
"13414",34,20
"13415",43,8
"13416",23,20
"13417",24,6
"13418",38,10
"13419",23,6
"13420",65,24
"13421",56,10
"13422",24,40
"13423",65,25
"13424",37,3
"13425",21,10
"13426",31,3
"13427",53,50
"13428",37,1
"13429",33,6
"13430",47,10
"13431",46,16
"13432",47,2
"13433",23,3
"13434",39,24
"13435",66,20
"13436",54,40
"13437",29,80
"13438",30,2
"13439",34,5
"13440",53,5
"13441",22,5
"13442",64,3
"13443",24,3
"13444",34,2
"13445",23,8
"13446",60,6
"13447",61,2
"13449",43,4
"13451",43,5
"13452",51,30
"13453",44,4
"13454",59,100
"13455",30,3
"13456",30,4
"13457",24,15
"13458",54,5
"13459",61,12
"13460",53,6
"13461",30,32
"13462",62,20
"13463",21,40
"13464",54,15
"13465",23,3
"13466",55,50
"13467",22,30
"13468",68,3
"13469",49,10
"13470",38,5
"13471",23,25
"13472",31,90
"13473",46,6
"13474",50,112
"13475",42,12
"13476",50,2
"13477",61,20
"13478",44,4
"13479",32,3
"13480",20,2
"13481",21,50
"13482",41,2
"13483",53,10
"13484",42,24
"13485",42,5
"13486",58,30
"13487",35,40
"13488",23,10
"13489",58,3
"13490",35,8
"13491",23,10
"13492",28,25
"13493",55,10
"13494",23,4
"13495",20,5
"13496",31,4
"13497",54,5
"13498",28,3
"13499",23,6
"13500",29,3
"13501",23,4
"13502",44,3
"13503",66,10
"13504",58,15
"13505",28,2
"13506",24,10
"13507",52,20
"13508",35,3
"13509",24,2
"13510",35,6
"13511",45,40
"13512",24,24
"13513",66,6
"13514",75,10
"13515",32,10
"13516",22,14
"13517",58,20
"13518",47,8
"13520",53,4
"13521",56,12
"13522",44,9
"13523",36,5
"13524",19,5
"13525",25,2
"13526",33,5
"13527",21,100
"13528",44,30
"13529",27,30
"13530",33,10
"13531",69,10
"13532",43,5
"13533",70,10
"13534",24,1
"13535",48,4
"13536",24,3
"13537",40,12
"13538",36,5
"13539",39,6
"13540",66,40
"13541",21,1
